status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
5550296508_10157336180076509,"""You wonder why we're having shootings, and killings here in 2017? Because we've asked for it,"" Moore said. ""We've taken God out of everything.""",Roy Moore says 'we've asked for' shootings and killings by turning away from God,link,http://cnn.it/2xuLetA,2017-09-19 13:31:46,4436,1743,484,2325,193,122,837,65,894,0
5550296508_10157336120381509,NASA images from space show Hurricane Maria intensify into a Category 5 storm http://cnn.it/2wtAYCJ,NASA watches Maria intensify from space,video,https://www.facebook.com/cnn/videos/10157336120381509/,2017-09-19 13:17:38,4382,240,2059,2427,48,1006,11,881,9,0
5550296508_10157336065676509,"Since November's election, Merriam-Webster dictionary has transformed into a cheeky, fact-checking machine",Merriam-Webster redefines 'troll' and 'dog whistle' to conform to the times,link,http://cnn.it/2xOcUub,2017-09-19 13:01:10,526,87,50,450,40,17,16,2,1,0
5550296508_10157335912096509,President Donald Trump attends a luncheon at the United Nations in New York hosted by the Secretary-General,Trump attends luncheon at United Nations,video,https://www.facebook.com/cnn/videos/10157335912096509/,2017-09-19 12:33:56,3404,2244,447,1505,305,48,149,65,1332,0
5550296508_10157335924206509,It's an obvious dig at President Donald J. Trump,A charity rents out Trump's childhood home and invited refugees,link,http://cnn.it/2xNYKth,2017-09-19 12:25:27,7936,446,506,5534,1097,39,1220,5,41,0
5550296508_10157335830596509,Suddenly there appears to be a last-minute attempt to get rid of Obamacare,It's Alive!!! How the repeal and replacement of Obamacare could still happen,link,http://cnn.it/2fhpHOk,2017-09-19 12:00:49,2463,662,219,594,99,31,62,63,1614,0
5550296508_10157335724961509,"Ty Cobb and other lawyers were supposed to impose discipline, but were overheard talking loudly about the situation at a restaurant steps away from The New York Times' Washington bureau.",Trump legal team reflects their chaotic client,link,http://cnn.it/2heitrt,2017-09-19 11:30:48,773,189,64,431,23,35,270,3,11,0
5550296508_10157335607396509,This senator could determine the fate of the Republican Party's last-ditch effort to repeal Obamacare,Healthcare is coming down to this one GOP Senator -- again,link,http://cnn.it/2ffNqhO,2017-09-19 11:01:14,1096,296,149,776,66,147,31,43,33,0
5550296508_10157335525411509,"Hurricane Maria pounds Dominica with ""widespread devastation"" as it barrels toward St. Croix and threatens catastrophic damage to Puerto Rico http://cnn.it/2jHi1pN",Hurricane Maria makes landfall on the island of Dominica,video,https://www.facebook.com/cnn/videos/10157335525411509/,2017-09-19 10:42:44,4415,276,1951,1930,27,606,6,1826,20,0
5550296508_10157335479401509,President Donald J. Trump has always loved a good parade,Trump suggests US will have military parade on July 4,link,http://cnn.it/2xdTqfB,2017-09-19 10:33:02,2757,1270,184,1120,140,73,421,52,951,0
5550296508_10157335450876509,CNN meteorologist Chad Myers gives us the latest on Hurricane Maria’s path as it heads towards Puerto Rico. Any questions?,Tracking Hurricane Maria,video,https://www.facebook.com/cnn/videos/10157335450876509/,2017-09-19 10:32:55,3253,1113,1268,1871,176,370,17,786,33,0
5550296508_10157335401096509,"President Trump at UN: ""Major portions of the world are in conflict and some, in fact, are going to hell"" http://cnn.it/2wvkutO",,video,https://www.facebook.com/cnn/videos/10157335401096509/,2017-09-19 10:15:38,10586,4680,1277,4275,456,585,1775,287,3208,0
5550296508_10157335341521509,"Like all of President Donald J. Trump's enemies, North Korea's Kim Jong Un now has a catchy nickname — ""Rocket Man.""","'Rocket Man' tweet, threats haven't quelled North Korea crisis",link,http://cnn.it/2hcwbhY,2017-09-19 10:01:14,1857,823,152,1114,75,33,442,30,163,0
5550296508_10157335254561509,"President Donald J. Trump: If the US must defend itself or its allies, ""we will have no choice but to totally destroy North Korea."" http://cnn.it/2fy60i9",,video,https://www.facebook.com/cnn/videos/10157335254561509/,2017-09-19 09:44:03,11794,4116,3855,6380,849,724,487,278,3076,0
5550296508_10157335183771509,"President Donald J. Trump to world leaders at UN: I will always put America first, just as you should put your countries first",,video,https://www.facebook.com/cnn/videos/10157335183771509/,2017-09-19 09:29:33,4383,2149,429,2212,388,73,502,86,1122,0
5550296508_10157335072251509,"Watch how fast Hurricane Maria grew from a Cat. 1 to a Cat. 5 storm, now packing 160 mph sustained winds as it barrels toward Puerto Rico http://cnn.it/2fwwdO2",,video,https://www.facebook.com/cnn/videos/10157335072251509/,2017-09-19 09:10:44,4105,371,1317,1655,21,1135,15,1267,12,0
5550296508_10157335040361509,US President Donald Trump addresses the UN General Assembly in New York http://cnn.it/2jHqold,Trump at UN General Assembly,video,https://www.facebook.com/cnn/videos/10157335040361509/,2017-09-19 09:05:25,6546,7393,1153,2423,744,119,271,176,2813,0
5550296508_1361642283933907,"Last week, the Caribbean island territory of St. Martin was battered by Hurricane Irma. Still without power, food, or gas, residents are now preparing for Hurricane Maria, another Category 5 storm. Click and drag this 360° CNNVR video to look around.",St. Martin braces for another hurricane,video,https://www.facebook.com/cnn/videos/1361642283933907/,2017-09-19 08:44:17,26550,1214,16407,8373,96,3343,33,14645,60,0
5550296508_10157334882996509,"Protesters angry over the acquittal of ex-police officer Jason Stockley, a white cop on trial for murder in the shooting death of a black man, were back in the streets of downtown St. Louis Monday after demonstrations the previous night turned violent http://cnn.it/2hezdCd",St. Louis protests turn tumultuous,video,https://www.facebook.com/cnn/videos/10157334882996509/,2017-09-19 08:30:53,1797,1219,278,1127,60,50,66,235,259,0
5550296508_10157334727916509,Melinda Gates talks with Poppy Harlow about her efforts to advance women in tech & STEM. #AmericanOpportunity,CNNMoney,video,https://www.facebook.com/cnnmoney/videos/10155036777533067/,2017-09-19 08:01:47,346,21,0,306,31,4,4,1,0,0
5550296508_10157334721261509,"The US is considering shooting down North Korean missiles even when they are not a direct threat, an official directly familiar with options planning within the Trump administration",US considers shooting down NK missiles that don't pose a direct threat,link,http://cnn.it/2xuobyV,2017-09-19 08:00:45,2330,565,282,1891,127,172,54,14,72,0
5550296508_10157334707516509,Hurricane Maria regains Category 5 strength with 160 mph winds after tearing through the island of Dominica. We’re tracking Maria and Jose here via CNN Weather,Tracking Hurricane Maria's path,video,https://www.facebook.com/cnn/videos/10157334707516509/,2017-09-19 07:58:39,10451,1876,5847,5339,270,2013,47,2694,88,0
5550296508_10157334616566509,"""Climate change is real ... The whole world knows it's real except for maybe one person in the White House,” says Virgin founder Richard Branson, who rode out Hurricane Irma on his private island in the British Virgin Islands http://cnn.it/2ffDlBt",Virgin founder Richard Branson: Climate change is real,video,https://www.facebook.com/cnn/videos/10157334616566509/,2017-09-19 07:30:57,9334,1087,2031,8105,736,57,356,61,19,0
5550296508_10157334530796509,Russian President Vladimir Putin made an appearance at the Zapad 2017 war games – Russia's large-scale military exercises http://cnn.it/2yb3Awy,,video,https://www.facebook.com/cnn/videos/10157334530796509/,2017-09-19 07:00:45,1699,255,447,1421,55,161,24,10,28,0
5550296508_10157334456031509,"Strong wind and rain from Hurricane Maria slam Guadeloupe as the Category 5 storm, packing 160 mph winds, now takes aim at Puerto Rico http://cnn.it/2fvyIQz",Hurricane Maria slams Guadeloupe,video,https://www.facebook.com/cnn/videos/10157334456031509/,2017-09-19 06:31:35,4188,234,1447,1905,25,757,7,1489,5,0
5550296508_10157334382156509,The nightmare is almost over for thousands of people who faced illegal student debt collections lawsuits,Thousands of private student loan borrowers will get debt relief,link,http://cnn.it/2y9XLzu,2017-09-19 06:01:58,1408,120,192,1267,71,44,11,4,11,0
5550296508_10157334313896509,"It all started with pain killers after a dentist appointment, morphing into opioid abuse for more than a decade.",The opioid crisis took this 8-year-old's father away,link,http://cnn.it/2hawtpI,2017-09-19 05:31:12,568,166,69,334,19,10,3,193,9,0
5550296508_10157334240691509,"""From the moment Sean Spicer -- yes, the real one, not Melissa McCarthy -- stepped on stage at the Emmys on Sunday night, the show amounted to a full-out roast"" of President Donald J. Trump, writes CNN's Chris Cillizza.",This year's Emmy Awards might as well have been a Trump roast,link,http://cnn.it/2he0hBX,2017-09-19 05:01:30,3135,558,107,2286,255,13,529,5,47,0
5550296508_10157334186066509,"Caring for a chronically or terminally ill pet could be putting your own mental health at risk, a new paper suggests. Here are strategies that might help.",When caring for a sick pet becomes burdensome,link,http://cnn.it/2xcq55b,2017-09-19 04:31:04,332,53,68,237,17,3,2,71,2,0
5550296508_10157334137591509,"The state will cover the $495 renewal fee for all who are eligible to reapply before the program ends, Gov. Gina Raimondo announced",Rhode Island will pay for Dreamers to renew their DACA status,link,http://cnn.it/2fw0s7O,2017-09-19 04:00:31,5372,489,440,4223,912,56,91,9,81,0
5550296508_10157334084471509,Violence erupted on the campus of the Georgia Institute of Technology after a vigil for a student shot and killed by police. http://cnn.it/2wrXM5B,Violent protests erupt on Georgia Tech campus,video,https://www.facebook.com/cnn/videos/10157334084471509/,2017-09-19 03:30:39,2469,1173,661,1230,53,362,75,558,191,0
5550296508_10157334036496509,"Hurricane Maria is the strongest storm on record to make landfall in Dominica, and it would be the first Category 4 or greater hurricane to hit Puerto Rico in 85 years.",Hurricane Maria aims for Puerto Rico after 'widespread devastation' on Dominica,link,http://cnn.it/2xu43gr,2017-09-19 03:00:33,7233,293,2345,3022,41,1114,9,3022,25,0
5550296508_10157333986241509,Sean Spicer was wrong again about audience size,The 69th Annual Emmys nearly tied for all-time lowest ratings,link,http://cnn.it/2xLIDMM,2017-09-19 02:31:02,2766,925,117,1475,81,74,1102,28,6,0
5550296508_10157333931996509,Taiwanese electronics manufacturer Foxconn will get $3 billion to build a plant in Wisconsin,It's official: Foxconn will get $3 billion to build a plant in Wisconsin,link,http://cnn.it/2wqK96J,2017-09-19 02:01:18,1238,321,181,705,52,138,53,20,270,0
5550296508_10157333879236509,,CNN International,video,https://www.facebook.com/cnninternational/videos/10155718152709641/,2017-09-19 01:38:27,300,46,1,252,20,10,2,8,8,0
5550296508_10157333863151509,"This is Wonsan, a city popular with tourists for seafood. It's also one of North Korea’s main missile launch sites. http://cnn.it/2ffFBca",,video,https://www.facebook.com/cnn/videos/10157333863151509/,2017-09-19 01:30:48,935,143,156,827,29,45,13,16,5,0
5550296508_10157333788431509,"Yeah, you could shoot your eye out","Nerf guns can pose serious eye risk, doctors warn",link,http://cnn.it/2yawRaU,2017-09-19 01:01:08,897,828,303,454,14,76,329,15,9,0
5550296508_10157333699521509,"This year's Emmys / Television Academy turned from parody to self-parody when Sean Spicer took the stage, CNN Opinion contributor Jeff Yang says.",Spicer at Emmys: Joke's now on us,link,http://cnn.it/2hcXWmO,2017-09-19 00:31:04,1035,206,49,819,63,11,102,2,38,0
5550296508_10157333621531509,Canadian Prime Minister Justin Trudeau has renewed his threat to scrap a potential deal to buy fighter jets from The Boeing Company.,Justin Trudeau warns Boeing over trade dispute,link,http://cnn.it/2xLZZcb,2017-09-19 00:01:19,921,136,54,797,51,27,36,6,4,0
5550296508_10157333585961509,Myanmar's Aung San Suu Kyi: We condemn all human rights violations and unlawful violence http://cnn.it/2xNaMmB,,video,https://www.facebook.com/cnn/videos/10157333585961509/,2017-09-18 23:45:30,3094,1100,587,1764,222,40,67,82,919,0
5550296508_10157333552656509,The New York Times asked Sean Spicer -- amid his Emmys appearance -- if he regretted berating reporters about accurate coverage of side-by-side photos.,Sean Spicer: 'Of course' I regret inauguration crowd lecture,link,http://cnn.it/2xujLIv,2017-09-18 23:31:05,2873,315,180,2105,88,76,515,16,73,0
5550296508_10157333476666509,The program deletes unneeded files and web browser caches to keep Windows computers free of junk,Hackers infiltrate free PC cleaning software,link,http://cnn.it/2hdBCd2,2017-09-18 23:02:19,378,39,123,269,9,50,8,5,37,0
5550296508_10157333390606509,"Dan Helmer arrives at a bar on a motorcycle, and the words ""Helmer Zone"" appear in the ""Top Gun"" font. Soon, karaoke about Congresswoman Barbara Comstock begins.","Rep. Comstock 'lost that centrist feeling,' Democratic opponent says",link,http://cnn.it/2xLKpgO,2017-09-18 22:30:13,238,38,10,202,13,4,14,3,2,0
5550296508_10157333299271509,"This video shows a police car on fire at Georgia Tech, where violent protests erupted on campus after the fatal shooting of a student by police over the weekend http://cnn.it/2wrPElF",,video,https://www.facebook.com/cnn/videos/10157333299271509/,2017-09-18 22:01:44,3646,1282,893,1730,138,653,147,337,641,0
5550296508_10157333249911509,"- Repeals individual and employer mandates
- Repeals Obamacare subsidies
- Ends Medicaid expansion funding
- Loosens regulations for pre-existing conditions
- Revamps funding for Medicaid overall
- Allows states to require most adult Medicaid recipients to work
- Permits all in individual market to buy catastrophic plans
- Repeals a handful of taxes
- Defunds Planned Parenthood
- Increases maximum contributions to health savings accounts",What's in the Graham-Cassidy Obamacare repeal bill?,link,http://cnn.it/2xu0SW9,2017-09-18 21:45:07,3232,667,1212,709,86,60,21,200,2156,0
5550296508_10157333204996509,"""Being a leader, Aung San Suu Kyi is torturing us so much. She is responsible for this violence.""

Aung San Suu Kyi is expected to publicly address the bloodshed against her country's Rohingya population. Here is what some of the refugees would like to tell the Nobel laureate.",Rohingya refugees: My message to Aung San Suu Kyi,link,http://cnn.it/2jD3j3c,2017-09-18 21:30:11,516,98,77,340,21,4,34,101,16,0
5550296508_10157333143136509,JUST IN: Hurricane Maria made landfall in Dominica as a Category 5 storm with 160 mph winds. It's the strongest storm on record to hit the Caribbean island. http://cnn.it/2jFnihV,Hurricane Maria hits Dominica with Category 5 punch,video,https://www.facebook.com/cnn/videos/10157333143136509/,2017-09-18 21:13:44,17503,1287,10254,6294,75,3749,28,7301,56,0
5550296508_10157333108891509,"""It's just a stupid decision,"" said a source who called leaving Donald Trump Jr. unprotected a ""huge risk.""",Trump Jr. requests scaling back his Secret Service protection,link,http://cnn.it/2hdZqNX,2017-09-18 21:01:56,2740,942,166,1527,59,154,962,12,26,0
5550296508_10157333014521509,"Pain killers after a dentist appointment were the start of struggles for Drake, 32, who began his battle with opioid abuse for more than a decade. His addiction has made life harder for his 8-year-old daughter, Ava. http://cnn.it/2xLwUOp",The opioid crisis took this 8-year-old's father away,video,https://www.facebook.com/cnn/videos/10157333014521509/,2017-09-18 20:31:00,1455,251,423,607,51,18,8,756,15,0
5550296508_10157332958741509,"""It's actually unsafe to step out of the door,"" says a man who decided to ride out Hurricane Maria in Dominica -- small debris is flying through the air and winds are howling. http://cnn.it/2xMTTso",Riding out Hurricane Maria in Dominica,video,https://www.facebook.com/cnn/videos/10157332958741509/,2017-09-18 20:15:40,3145,277,1684,1436,27,609,11,1051,11,0
5550296508_10157332910346509,"But just like that, Democrats are suddenly on the back foot","After wins against GOP, Democrats caught off-guard by Obamacare repeal",link,http://cnn.it/2hciHPN,2017-09-18 20:00:58,3024,448,317,1128,53,120,185,160,1378,0
5550296508_10157332825101509,"Kate Walsh played a doctor in ""Grey's Anatomy,"" but that didn't prepare her for being a patient.",'Grey's Anatomy' actress reveals brain tumor diagnosis,link,http://cnn.it/2jDdtkm,2017-09-18 19:31:10,13131,2593,1407,2807,96,2396,6,7811,15,0
5550296508_10157332732146509,JUST IN: Hurricane Maria continues to rapidly intensify and is now a Category 5 storm with winds of 160 mph http://cnn.it/2hameBM,Hurricane Maria is now a Category 5,video,https://www.facebook.com/cnn/videos/10157332732146509/,2017-09-18 19:08:11,38702,4205,30892,15771,146,11282,146,11123,234,0
5550296508_10157332713146509,"This a big deal, Chris Cillizza writes. Here's why.",Hillary Clinton just floated the possibility of contesting the 2016 election,link,http://cnn.it/2jEXPVx,2017-09-18 19:01:42,22069,3972,2008,15980,3095,666,2088,58,182,0
5550296508_10157332672366509,Advocates fear this closely watched move could be a sign of things to come,DHS to end protections for Sudanese immigrants,link,http://cnn.it/2hcBREU,2017-09-18 18:46:05,470,55,47,272,31,18,6,28,115,0
5550296508_10157332629351509,"""We have a very, very fine relationship,"" US President Donald J. Trump said as he described a ""long"" and ""very good"" call with Chinese President Xi Jinping about trade and North Korea -- of which he said, ""Let's see what happens."" http://cnn.it/2xKPSo4","Trump says 'very, very fine' relationship with Xi",video,https://www.facebook.com/cnn/videos/10157332629351509/,2017-09-18 18:31:52,1007,513,98,552,59,20,249,13,114,0
5550296508_10157332583536509,"Exclusive: US investigators wiretapped former Donald J. Trump campaign chairman Paul Manafort under secret court orders before and after the election, sources tell CNN http://cnn.it/2wrDfyd",US government wiretapped Trump campaign chair,video,https://www.facebook.com/cnn/videos/10157332583536509/,2017-09-18 18:17:19,6859,1555,1749,4776,590,963,368,18,144,0
5550296508_10157332532541509,"BREAKING: US investigators wiretapped former Donald J. Trump campaign chairman Paul Manafort under secret court orders before and after the election, sources tell CNN.",US government wiretapped Trump campaign chair,link,http://cnn.it/2ffvRyw,2017-09-18 18:01:49,12735,1263,2631,8838,989,1984,717,24,183,0
5550296508_10157332446316509,"The governor declared a state of emergency. Meanwhile, Hurricane Maria intensified into a Category 4 storm.",Hurricane Maria poses new threat to debt-laden Puerto Rico,link,http://cnn.it/2jEBmYQ,2017-09-18 17:31:10,1073,85,206,532,50,60,5,424,2,0
5550296508_10157332348681509,"Maria is now an ""extremely dangerous Category 4 hurricane” with sustained winds of 130 mph, the National Hurricane Center says http://cnn.it/2ffcbuK",Maria becomes a Category 4 storm,video,https://www.facebook.com/cnn/videos/10157332348681509/,2017-09-18 17:01:04,6448,567,3531,3433,74,1367,25,1512,37,0
5550296508_10157332241411509,Republican leaders are serious about one last attempt to overhaul Obamacare,Republicans push ahead with Obamacare repeal efforts,link,http://cnn.it/2hcsbu6,2017-09-18 16:31:31,3002,769,232,686,106,52,200,89,1869,0
5550296508_10157332088146509,"After complimenting the military parade in Paris for Bastille Day, President Donald J. Trump says he’s considering ""a really great parade to show our military strength"" in Washington DC for the Fourth of July",Trump discusses idea of military parade for 4th of July,video,https://www.facebook.com/cnn/videos/10157332088146509/,2017-09-18 15:55:42,4797,2385,432,1837,181,184,1083,110,1402,0
5550296508_10157331984426509,Reports suggest that Toys 'R' Us is considering filing for bankruptcy sometime this week,Toys 'R' Us bankruptcy fears hit Mattel and Hasbro,link,http://cnn.it/2hdiSu1,2017-09-18 15:29:02,4513,588,1915,1527,44,1789,51,1092,10,0
5550296508_10157331886921509,The comment was a remarkable step for Hillary Clinton,Clinton opens door to questioning legitimacy of 2016 election,link,http://cnn.it/2wrzk4w,2017-09-18 15:00:51,13446,2099,703,10605,1591,145,985,22,98,0
5550296508_10157331778501509,"CNN got a rare glimpse of what it's like inside one of the most brutal battlefields in Syria, the former ISIS stronghold Deir Ezzor http://cnn.it/2xtcys1",ISIS Heartland: Inside Deir Ezzor,video,https://www.facebook.com/cnn/videos/10157331778501509/,2017-09-18 14:29:05,2428,206,403,2202,79,108,9,21,9,0
5550296508_10157331661781509,"President Donald J. Trump on peace between Israel and Palestine: ""I think there's a good chance that it could happen"" http://cnn.it/2xt1on8",Trump on working toward peace in Middle East,video,https://www.facebook.com/cnn/videos/10157331661781509/,2017-09-18 14:02:54,1583,901,172,867,103,29,504,8,72,0
5550296508_10157331566061509,Chester Bennington's wife shared a video of the Linkin Park singer on Twitter taken 36 hours before his death. His family has since worked to spread awareness about depression. http://cnn.it/2xc6ORa,See Linkin Park singer 36 hours before his death,video,https://www.facebook.com/cnn/videos/10157331566061509/,2017-09-18 13:35:45,19521,583,6244,10476,2303,102,32,6597,11,0
5550296508_10157331464246509,Vladimir Putin made an appearance at the Zapad 2017 war games– Russia's large-scale military exercises http://cnn.it/2xLgo0T,Putin keeps a close eye on Zapad war games,video,https://www.facebook.com/cnn/videos/10157331464246509/,2017-09-18 13:00:47,4720,582,1344,3976,204,187,62,32,259,0
5550296508_10157331367051509,"""As they came towards us to attack, I saw faces that I recognized. I knew them, yet they were killing us... It is an ethnic cleansing. They massacred only the Rohingya villages.""","'I knew them, yet they were killing us'",link,http://cnn.it/2jDWRZH,2017-09-18 12:28:03,2791,219,467,1159,26,71,16,1083,436,0
5550296508_10157331278171509,"US personnel were ""at most a couple of miles"" away from the where the bomb landed, the official added",Russia bombed location in Syria near where US troops were present,link,http://cnn.it/2hb4ar7,2017-09-18 12:00:50,1212,1274,199,712,37,158,28,34,243,0
5550296508_10157331242076509,"The UN General Assembly kicks off this week and leaders from all around the world, including President Trump, will be gathering. CNN’s Senior UN Correspondent Richard Roth will be covering it all. Leave your questions for him below.",What to expect from UNGA 2017,video,https://www.facebook.com/cnn/videos/10157331242076509/,2017-09-18 11:53:59,2197,1406,491,1813,188,53,50,20,73,0
5550296508_10157331124871509,"Jason Stockley may not have even faced trial without the ""Ferguson Effect""-- the theory that police have faced increased scrutiny after Michael Brown's death and may be more hesitant to use force",St. Louis had a law-and-order crisis long before these protests,link,http://cnn.it/2xszzLZ,2017-09-18 11:30:21,529,216,63,457,24,8,23,9,8,0
5550296508_10157331025906509,President Donald J. Trump is on notice: the judge has his eyes on Twitter,DACA judge reading Trump's tweets carefully,link,http://cnn.it/2y9i7ZZ,2017-09-18 11:00:50,2333,340,119,1876,169,19,258,3,8,0
5550296508_10157330922861509,Watch US Ambassador to the UN Nikki Haley and President Donald J. Trump speak at the United Nations Monday morning http://cnn.it/2jDFrN5,Trump calls for UN reform (full remarks),video,https://www.facebook.com/cnn/videos/10157330922861509/,2017-09-18 10:30:59,3384,979,588,2421,131,38,346,30,418,0
5550296508_10157330829876509,One of Boeing's factories is listed as the largest manufacturing building in the world. Here are more stunning stats about Boeing http://cnn.it/2hbQHza,5 stunning stats about Boeing,video,https://www.facebook.com/cnn/videos/10157330829876509/,2017-09-18 10:00:40,2347,108,773,2160,86,98,2,1,0,0
5550296508_10157330711421509,Donald J. Trump will be following through with the withdrawal unless there's a way to strike an agreement more favorable to the US,"Trump still planning to withdraw from Paris climate accord, says adviser",link,http://cnn.it/2xc5ON4,2017-09-18 09:30:18,1925,584,101,821,134,15,50,54,851,0
5550296508_10157330592376509,We’re at a UN Reform Meeting where President Trump and others are speaking.,Trump at UN,video,https://www.facebook.com/cnn/videos/10157330592376509/,2017-09-18 09:04:12,3546,2398,832,1867,292,52,206,73,1056,0
5550296508_10157330580196509,Sean Spicer scored points for comedy but sparked a raging debate,Why did the Emmys help Sean Spicer rebrand?,link,http://cnn.it/2y9kJ9Y,2017-09-18 09:01:01,1433,608,78,939,50,18,230,10,186,0
5550296508_10157330461531509,"When you're out at a DC steakhouse, you never know who's sitting at a nearby table",White House lawyer overheard dishing on colleagues & Russia probe at DC steakhouse,link,http://cnn.it/2hbKb7U,2017-09-18 08:30:43,3943,536,338,1921,37,538,1387,12,48,0
5550296508_10157330361111509,Another night of unrest,More than 80 arrested in St. Louis protests,link,http://cnn.it/2wpIFty,2017-09-18 08:00:01,1477,429,136,1064,46,54,65,149,99,0
5550296508_10157330275556509,Former White House press secretary Sean Spicer caused a stir across social media after his surprise entrance at the Emmys http://cnn.it/2fuFdmN,Sean Spicer's surprise Emmy appearance,video,https://www.facebook.com/cnn/videos/10157330275556509/,2017-09-18 07:30:40,17084,2059,2097,9936,1174,251,5417,31,275,0
5550296508_10157330190251509,A trollish attempt at humor with overtones of violence against women -- went out to Trump's 38.5 million Twitter followers I Analysis by Chris Cillizza,Donald Trump's unpresidential presidency keeps hitting new lows,link,http://cnn.it/2xaEfnt,2017-09-18 07:00:03,11134,3636,1267,4794,77,289,1228,631,4115,0
5550296508_10157330131246509,Hurricane Maria is forecast to rapidly strengthen over the next two days as it takes aim at Caribbean islands devastated by Hurricane Irma just days ago,Hurricane Maria forecast to become Category 4,link,http://cnn.it/2fecjuj,2017-09-18 06:35:02,3342,217,1191,1387,18,653,12,1245,27,0
5550296508_10157330058446509,Sean Spicer's surprise Emmys camero was only the tip of the iceberg -- President Donald J. Trump's presence hovered throughout the evening,Emmys cast President Trump in key supporting role,link,http://cnn.it/2hbm5uf,2017-09-18 06:05:06,2413,620,79,1764,179,11,427,5,27,0
5550296508_10157329982071509,"For the first time, the American Academy of Pediatrics has guidance for parents when it comes to tattoo and piercing safety.",Tattoos and piercings: Here's what pediatricians recommend,link,http://cnn.it/2hcwFRE,2017-09-18 05:32:04,990,82,248,890,55,24,10,6,5,0
5550296508_10157329917246509,"Groundwater over-extraction, waterway degradation, and urban flooding are forcing China's cities to address a vicious cycle.",China's 'sponge cities' aim to re-use 70% of rainwater,link,http://cnn.it/2xKOZMe,2017-09-18 05:02:04,615,37,52,542,38,30,3,2,0,0
5550296508_10157329851566509,"Reese Witherspoon calls on Hollywood to ""bring women to the front of their own stories and make them the heroes of their own stories.""",Five award-worthy Emmy speeches,link,http://cnn.it/2xr4Uyp,2017-09-18 04:30:13,2241,145,54,2041,173,3,24,0,0,0
5550296508_10157329804541509,We asked the stars at the Emmys: What show are you binging right now? http://cnn.it/2xKdBou,What shows stars are binging right now,video,https://www.facebook.com/cnn/videos/10157329804541509/,2017-09-18 04:01:04,698,190,51,636,39,1,6,2,14,0
5550296508_10157329736941509,Hurricane Maria is forecast to rapidly strengthen over the next two days as it takes aim at Caribbean islands devastated by Hurricane Irma just days ago.,Hurricane Maria forecast to become Category 4,link,http://cnn.it/2hbsg18,2017-09-18 03:31:05,7240,403,2675,3125,37,1387,27,2607,57,0
5550296508_10157329655111509,"Since late August, hundreds of thousands of Rohingya have poured into Bangladesh to escape bloodshed in Myanmar’s Rakhine State. These are some of their stories.",Tales of horror from Myanmar: “They burned my daughter alive”,link,http://cnn.it/2hbpbhO,2017-09-18 03:00:05,2722,344,589,979,30,40,41,1343,289,0
5550296508_10157329566986509,"No one has claimed responsibility for the skywriting, which some locals -- yes voters -- say was an offensive intrusion into their Sunday",Same-sex marriage opponents in Australia take 'no' vote to skies,link,http://cnn.it/2xJQeeF,2017-09-18 02:30:11,1828,357,69,1019,87,45,305,40,332,0
5550296508_10157329495066509,"Donald J. Trump will face open questions about his approach to hot-button issues like climate change, the Iran nuclear accord as well as the deepening standoff with North Korea",Iran and North Korea expected to dominate United Nations General Assembly,link,http://cnn.it/2fusoZL,2017-09-18 02:00:38,661,248,75,500,27,20,90,9,15,0
5550296508_10157329427886509,CNN got an exclusive look at a US-unit in South Korea designed to limit the damage to Seoul from North Korea's weapons in the event of war http://cnn.it/2ft7b26,"US, South Korea plan defense against N. Korea",video,https://www.facebook.com/cnn/videos/10157329427886509/,2017-09-18 01:31:12,5997,407,2570,5122,137,577,41,79,41,0
5550296508_10157329354151509,"First, know if you're qualified.",Want a job as a NASA astronaut? Read this,link,http://cnn.it/2fsJMOr,2017-09-18 01:00:34,859,91,148,781,45,23,6,3,1,0
5550296508_10157329270031509,"It takes 300 people, 12,000 parts and a year to make a single Steinway & Sons piano. Here’s how the pianos are made http://cnn.it/2xrMRZ6 via CNN Style",How Steinway & Sons pianos are made,video,https://www.facebook.com/cnn/videos/10157329270031509/,2017-09-18 00:31:00,6841,448,3804,5104,952,770,12,3,0,0
5550296508_10157329196831509,CNN's Alexandra Field reports from Bangladesh's overcrowded Rohingya refugee camps where supplies are limited and circumstances are dire. http://cnn.it/2hbRUTu,Inside a Rohingya refugee camp,video,https://www.facebook.com/cnn/videos/10157329196831509/,2017-09-18 00:01:29,4965,370,2456,2670,106,49,33,2060,47,0
5550296508_10157329126586509,"Here are some of the highlights at this year's Emmys:
- Julia Louis-Dreyfus makes history
- Master of None star Lena Waithe became the first black woman to win for outstanding writing for a comedy series
- Alec Baldwin won the Emmy for outstanding supporting actor in a comedy series for his portrayal of Trump on Saturday Night Live",Emmys 2017: The big moments that have people talking,link,http://cnn.it/2hbBr1T,2017-09-17 23:30:16,2490,298,78,2159,249,9,61,2,10,0
5550296508_10157329060706509,"Here's a rare look at Mount Paektu, a site sacred to North Koreans, as well as their neighbors to the south http://cnn.it/2y8sFII",A rare look at Mount Paektu,video,https://www.facebook.com/cnn/videos/10157329060706509/,2017-09-17 23:00:57,1633,160,280,1424,34,85,82,5,3,0
